14:15:49,2.450000047683716,0
14:15:51,2.450000047683716,1
14:15:53,2.450000047683716,2
14:15:55,2.450000047683716,3
14:15:57,2.450000047683716,4
14:15:59,2.450000047683716,5
14:16:00,2.450000047683716,6
14:16:02,2.450000047683716,7
14:16:03,2.450000047683716,8
14:16:05,2.450000047683716,9
14:16:07,2.450000047683716,10
14:16:08,2.450000047683716,11
14:16:10,2.450000047683716,12
14:16:12,2.450000047683716,13
14:16:14,2.450000047683716,14
14:16:15,2.450000047683716,15
14:16:17,2.450000047683716,16
14:16:19,2.450000047683716,17
14:16:22,2.450000047683716,18
14:16:23,2.450000047683716,19
14:16:25,2.450000047683716,20
14:16:28,2.450000047683716,21
14:16:30,2.450000047683716,22
14:16:32,2.450000047683716,23
14:16:33,2.450000047683716,24
14:16:35,2.450000047683716,25
14:16:37,2.450000047683716,26
14:16:40,2.450000047683716,27
14:16:41,2.450000047683716,28
14:16:43,2.450000047683716,29
14:16:45,2.450000047683716,30
14:16:47,2.450000047683716,31
14:16:49,2.450000047683716,32
14:16:52,2.450000047683716,33
14:16:53,2.450000047683716,34
14:16:55,2.450000047683716,35
14:16:56,2.450000047683716,36
14:16:58,2.450000047683716,37
14:17:00,2.450000047683716,38
14:17:03,2.450000047683716,39
14:17:04,2.450000047683716,40
14:17:06,2.450000047683716,41
14:17:08,2.450000047683716,42
14:17:10,2.450000047683716,43
14:17:11,2.450000047683716,44
14:17:13,2.450000047683716,45
14:17:15,2.450000047683716,46
14:17:16,2.450000047683716,47
14:17:18,2.450000047683716,48
14:17:19,2.450000047683716,49
14:17:21,2.450000047683716,50
14:17:23,2.450000047683716,51
14:17:24,2.450000047683716,52
14:17:26,2.450000047683716,53
14:17:28,2.450000047683716,54
14:17:29,2.450000047683716,55
14:17:31,2.450000047683716,56
14:17:32,2.450000047683716,57
14:17:34,2.450000047683716,58
14:17:36,2.450000047683716,59
14:17:37,2.450000047683716,60
14:17:39,2.450000047683716,61
14:17:40,2.450000047683716,62
14:17:42,2.450000047683716,63
14:17:44,2.450000047683716,64
14:17:45,2.450000047683716,65
14:17:47,2.450000047683716,66
14:17:48,2.450000047683716,67
14:17:50,2.450000047683716,68
14:17:51,2.450000047683716,69
14:17:53,2.450000047683716,70
14:17:55,2.450000047683716,71
14:17:56,2.450000047683716,72
14:17:58,2.450000047683716,73
14:17:59,2.450000047683716,74
